date,station,type,units,unit_size,capacity (MW),EAF %,PCLF %,UCLF %,OCLF %,OUCLF %
2017/02/01,Port Rex,ocgt,3,,171,100,0,0,0,0
2017/03/01,Port Rex,ocgt,3,,171,96.62,3.38,0,0,0
2017/04/01,Port Rex,ocgt,3,,171,97.46,2.54,0,0,0
2017/05/01,Port Rex,ocgt,3,,171,100,0,0,0,0
2017/06/01,Port Rex,ocgt,3,,171,100,0,0,0,0
2017/07/01,Port Rex,ocgt,3,,171,96.07,3.93,0,0,0
2017/08/01,Port Rex,ocgt,3,,171,99.86,0,0,0.14,0.14
2017/09/01,Port Rex,ocgt,3,,171,100,0,0,0,0
2017/10/01,Port Rex,ocgt,3,,171,100,0,0,0,0
2017/11/01,Port Rex,ocgt,3,,171,96.04,3.96,0,0,0
2017/12/01,Port Rex,ocgt,3,,171,100,0,0,0,0
2018/01/01,Port Rex,ocgt,3,,171,99.08,0,0,0.92,0.92
2018/02/01,Port Rex,ocgt,3,,171,100,0,0,0,0
2018/03/01,Port Rex,ocgt,3,,171,95.18,4.82,0,0,0
2018/04/01,Port Rex,ocgt,3,,171,97.55,2.45,0,0,0
2018/05/01,Port Rex,ocgt,3,,171,99.27,0,0,0.73,0.73
2018/06/01,Port Rex,ocgt,3,,171,99.89,0,0.05,0.06,0.11
2018/07/01,Port Rex,ocgt,3,,171,98.24,0,0,1.76,1.76
2018/08/01,Port Rex,ocgt,3,,171,92.71,7.29,0,0,0
2018/09/01,Port Rex,ocgt,3,,171,98.52,0,0,1.48,1.48
2018/10/01,Port Rex,ocgt,3,,171,100,0,0,0,0
2018/11/01,Port Rex,ocgt,3,,171,88.4,11.6,0,0,0
2018/12/01,Port Rex,ocgt,3,,171,100,0,0,0,0
2019/01/01,Port Rex,ocgt,3,,171,100,0,0,0,0
2019/02/01,Port Rex,ocgt,3,,171,99.45,0,0,0.55,0.55
2019/03/01,Port Rex,ocgt,3,,171,94.96,3.93,1.11,0,1.11
2019/04/01,Port Rex,ocgt,3,,171,100,0,0,0,0
2019/05/01,Port Rex,ocgt,3,,171,100,0,0,0,0
2019/06/01,Port Rex,ocgt,3,,171,100,0,0,0,0
2019/07/01,Port Rex,ocgt,3,,171,95.63,4.01,0,0.36,0.36
2019/08/01,Port Rex,ocgt,3,,171,100,0,0,0,0
2019/09/01,Port Rex,ocgt,3,,171,100,0,0,0,0
2019/10/01,Port Rex,ocgt,3,,171,100,0,0,0,0
2019/11/01,Port Rex,ocgt,3,,171,97.22,2.78,0,0,0
2019/12/01,Port Rex,ocgt,3,,171,97.08,1.26,1.66,0,1.66
2020/01/01,Port Rex,ocgt,3,,171,98.86,0,1.14,0,1.14
2020/02/01,Port Rex,ocgt,3,,171,100,0,0,0,0
2020/03/01,Port Rex,ocgt,3,,171,95.96,4.04,0,0,0
2020/04/01,Port Rex,ocgt,3,,171,81.67,0,18.33,0,18.33
2020/05/01,Port Rex,ocgt,3,,171,100,0,0,0,0
2020/06/01,Port Rex,ocgt,3,,171,98.8,0,1.2,0,1.2
2020/07/01,Port Rex,ocgt,3,,171,93.75,4.83,0,1.42,1.42
2020/08/01,Port Rex,ocgt,3,,171,98.36,1.33,0.05,0.26,0.31
2020/09/01,Port Rex,ocgt,3,,171,68.2,31.8,0,0,0
2020/10/01,Port Rex,ocgt,3,,171,71.22,28.29,0.49,0,0.49
2020/11/01,Port Rex,ocgt,3,,171,70.88,29.12,0,0,0
2020/12/01,Port Rex,ocgt,3,,171,70.36,29.64,0,0,0
2021/01/01,Port Rex,ocgt,3,,171,100,0,0,0,0
2021/02/01,Port Rex,ocgt,3,,171,100,0,0,0,0
2021/03/01,Port Rex,ocgt,3,,171,96.33,3.67,0,0,0
2021/04/01,Port Rex,ocgt,3,,171,98.66,1.34,0,0,0
2021/05/01,Port Rex,ocgt,3,,171,100,0,0,0,0
2021/06/01,Port Rex,ocgt,3,,171,100,0,0,0,0
2021/07/01,Port Rex,ocgt,3,,171,93.62,4.5,1.88,0,1.88
2021/08/01,Port Rex,ocgt,3,,171,96.46,0,0.17,3.37,3.54
2021/09/01,Port Rex,ocgt,3,,171,83.46,16.54,0,0,0
2021/10/01,Port Rex,ocgt,3,,171,84.77,15.23,0,0,0
2021/11/01,Port Rex,ocgt,3,,171,93.37,5.03,1.6,0,1.6
2021/12/01,Port Rex,ocgt,3,,171,98.03,0,0.33,1.64,1.97
2022/01/01,Port Rex,ocgt,3,,171,99.93,0,0.07,0,0.07
2022/02/01,Port Rex,ocgt,3,,171,99.89,0,0.11,0,0.11
2022/03/01,Port Rex,ocgt,3,,171,95.37,4.63,0,0,0
2022/04/01,Port Rex,ocgt,3,,171,100,0,0,0,0
2022/05/01,Port Rex,ocgt,3,,171,98.58,0,1.03,0.39,1.42
2022/06/01,Port Rex,ocgt,3,,171,66.31,32.5,0.34,0.85,1.19
2022/07/01,Port Rex,ocgt,3,,171,76.44,23.56,0,0,0
2017/01/01,Tutuka,coal,6,585,3510,77.3,16.67,4.22,1.81,6.03
2017/02/01,Tutuka,coal,6,585,3510,69.34,16.67,13.03,0.96,13.99
2017/03/01,Tutuka,coal,6,585,3510,72.21,14.69,10,3.1,13.1
2017/04/01,Tutuka,coal,6,585,3510,84.61,3.09,8.15,4.15,12.3
2017/05/01,Tutuka,coal,6,585,3510,86.13,0,10.34,3.53,13.87
2017/06/01,Tutuka,coal,6,585,3510,94.26,0,4.3,1.44,5.74
2017/07/01,Tutuka,coal,6,585,3510,91.23,5.2,2.64,0.93,3.57
2017/08/01,Tutuka,coal,6,585,3510,72.31,16.7,10.82,0.17,10.99
2017/09/01,Tutuka,coal,6,585,3510,61.82,19.45,18.73,0,18.73
2017/10/01,Tutuka,coal,6,585,3510,67.19,7.13,25.68,0,25.68
2017/11/01,Tutuka,coal,6,585,3510,74.86,8.46,16.63,0.05,16.68
2017/12/01,Tutuka,coal,6,585,3510,68.81,18.58,9.79,2.82,12.61
2018/01/01,Tutuka,coal,6,585,3510,67.25,19.43,10.81,2.51,13.32
2018/02/01,Tutuka,coal,6,585,3510,64.65,8.93,24.47,1.95,26.42
2018/03/01,Tutuka,coal,6,585,3510,66.23,1.22,30.85,1.7,32.55
2018/04/01,Tutuka,coal,6,585,3510,65.52,8.52,24.5,1.46,25.96
2018/05/01,Tutuka,coal,6,585,3510,72.84,7.03,19.71,0.42,20.13
2018/06/01,Tutuka,coal,6,585,3510,78.94,3.4,17.63,0.03,17.66
2018/07/01,Tutuka,coal,6,585,3510,71.96,8.39,18.82,0.83,19.65
2018/08/01,Tutuka,coal,6,585,3510,74.44,5.58,18.23,1.75,19.98
2018/09/01,Tutuka,coal,6,585,3510,52.12,21.13,26.68,0.07,26.75
2018/10/01,Tutuka,coal,6,585,3510,55.36,13.64,30.29,0.71,31
2018/11/01,Tutuka,coal,6,585,3510,48.79,0.56,50.08,0.57,50.65
2018/12/01,Tutuka,coal,6,585,3510,48.23,27.65,21.81,2.31,24.12
2019/01/01,Tutuka,coal,6,585,3510,36.79,34.02,25.64,3.55,29.19
2019/02/01,Tutuka,coal,6,585,3510,41.51,22.06,34.06,2.37,36.43
2019/03/01,Tutuka,coal,6,585,3510,48.1,17.74,32.1,2.06,34.16
2019/04/01,Tutuka,coal,6,585,3510,46.67,27.81,22.25,3.27,25.52
2019/05/01,Tutuka,coal,6,585,3510,50.23,21.6,25.61,2.56,28.17
2019/06/01,Tutuka,coal,6,585,3510,47.65,4.84,44.35,3.16,47.51
2019/07/01,Tutuka,coal,6,585,3510,52.84,5.98,37.43,3.75,41.18
2019/08/01,Tutuka,coal,6,585,3510,53.08,6.73,36.03,4.16,40.19
2019/09/01,Tutuka,coal,6,585,3510,40.51,7.93,48.81,2.75,51.56
2019/10/01,Tutuka,coal,6,585,3510,49.46,0.96,45.33,4.25,49.58
2019/11/01,Tutuka,coal,6,585,3510,44.64,1.09,50.27,4,54.27
2019/12/01,Tutuka,coal,6,585,3510,36.72,5.51,54.72,3.05,57.77
2020/01/01,Tutuka,coal,6,585,3510,31.54,5.89,62.35,0.22,62.57
2020/02/01,Tutuka,coal,6,585,3510,29.25,1.24,69.51,0,69.51
2020/03/01,Tutuka,coal,6,585,3510,32.88,5.91,60.47,0.74,61.21
2020/04/01,Tutuka,coal,6,585,3510,41.08,11.32,46.59,1.01,47.6
2020/05/01,Tutuka,coal,6,585,3510,50.19,8.3,41.49,0.02,41.51
2020/06/01,Tutuka,coal,6,585,3510,51.22,0.36,48.31,0.11,48.42
2020/07/01,Tutuka,coal,6,585,3510,44.69,1.78,51.24,2.29,53.53
2020/08/01,Tutuka,coal,6,585,3510,38.58,6.83,54.25,0.34,54.59
2020/09/01,Tutuka,coal,6,585,3510,39.43,9.48,50.26,0.83,51.09
2020/10/01,Tutuka,coal,6,585,3510,36.69,25.97,37.12,0.22,37.34
2020/11/01,Tutuka,coal,6,585,3510,30.53,23.35,43.04,3.08,46.12
2020/12/01,Tutuka,coal,6,585,3510,30.39,23.66,44.03,1.92,45.95
2021/01/01,Tutuka,coal,6,585,3510,38.03,14.08,47.47,0.42,47.89
2021/02/01,Tutuka,coal,6,585,3510,41.79,1.82,54.96,1.43,56.39
2021/03/01,Tutuka,coal,6,585,3510,42.25,2.23,55.27,0.25,55.52
2021/04/01,Tutuka,coal,6,585,3510,43.67,15.04,41.16,0.13,41.29
2021/05/01,Tutuka,coal,6,585,3510,35.96,0.92,63.12,0,63.12
2021/06/01,Tutuka,coal,6,585,3510,34.88,0,65.12,0,65.12
2021/07/01,Tutuka,coal,6,585,3510,23.17,2.19,74.12,0.52,74.64
2021/08/01,Tutuka,coal,6,585,3510,29.24,2.16,68.6,0,68.6
2021/09/01,Tutuka,coal,6,585,3510,43.1,0,54.78,2.12,56.9
2021/10/01,Tutuka,coal,6,585,3510,28.73,6.72,64.02,0.53,64.55
2021/11/01,Tutuka,coal,6,585,3510,20.87,11.4,67.65,0.08,67.73
2021/12/01,Tutuka,coal,6,585,3510,22.72,0,77.28,0,77.28
2022/01/01,Tutuka,coal,6,585,3510,28.42,9.06,62.52,0,62.52
2022/02/01,Tutuka,coal,6,585,3510,31.67,10.8,57.53,0,57.53
2022/03/01,Tutuka,coal,6,585,3510,19.2,6.99,73.81,0,73.81
2022/04/01,Tutuka,coal,6,585,3510,25.02,0.07,74.79,0.12,74.91
2022/05/01,Tutuka,coal,6,585,3510,26.81,0,73.17,0.02,73.19
2022/06/01,Tutuka,coal,6,585,3510,35.27,0,64.68,0.05,64.73
2022/07/01,Tutuka,coal,6,585,3510,29.23,6.67,64.09,0.01,64.1
2017/01/01,Vanderkloof,hydro,2,,240,99.95,0,0.05,0,0.05
2017/02/01,Vanderkloof,hydro,2,,240,100,0,0,0,0
2017/03/01,Vanderkloof,hydro,2,,240,100,0,0,0,0
2017/04/01,Vanderkloof,hydro,2,,240,100,0,0,0,0
2017/05/01,Vanderkloof,hydro,2,,240,100,0,0,0,0
2017/06/01,Vanderkloof,hydro,2,,240,99.69,0,0.31,0,0.31
2017/07/01,Vanderkloof,hydro,2,,240,100,0,0,0,0
2017/08/01,Vanderkloof,hydro,2,,240,100,0,0,0,0
2017/09/01,Vanderkloof,hydro,2,,240,99.01,0,0.05,0.94,0.99
2017/10/01,Vanderkloof,hydro,2,,240,100,0,0,0,0
2017/11/01,Vanderkloof,hydro,2,,240,100,0,0,0,0
2017/12/01,Vanderkloof,hydro,2,,240,99.92,0,0.08,0,0.08
2018/01/01,Vanderkloof,hydro,2,,240,100,0,0,0,0
2018/02/01,Vanderkloof,hydro,2,,240,100,0,0,0,0
2018/03/01,Vanderkloof,hydro,2,,240,100,0,0,0,0
2018/04/01,Vanderkloof,hydro,2,,240,99.85,0,0,0.15,0.15
2018/05/01,Vanderkloof,hydro,2,,240,99.57,0,0.02,0.41,0.43
2018/06/01,Vanderkloof,hydro,2,,240,99.42,0,0,0.58,0.58
2018/07/01,Vanderkloof,hydro,2,,240,99.77,0,0.23,0,0.23
2018/08/01,Vanderkloof,hydro,2,,240,99.08,0,0.92,0,0.92
2018/09/01,Vanderkloof,hydro,2,,240,100,0,0,0,0
2018/10/01,Vanderkloof,hydro,2,,240,98.77,0,1.23,0,1.23
2018/11/01,Vanderkloof,hydro,2,,240,100,0,0,0,0
2018/12/01,Vanderkloof,hydro,2,,240,99.89,0,0.11,0,0.11
2019/01/01,Vanderkloof,hydro,2,,240,99.83,0,0,0.17,0.17
2019/02/01,Vanderkloof,hydro,2,,240,99.94,0,0.06,0,0.06
2019/03/01,Vanderkloof,hydro,2,,240,97.38,2.62,0,0,0
2019/04/01,Vanderkloof,hydro,2,,240,76.84,22.85,0,0.31,0.31
2019/05/01,Vanderkloof,hydro,2,,240,100,0,0,0,0
2019/06/01,Vanderkloof,hydro,2,,240,98.83,0,0.08,1.09,1.17
2019/07/01,Vanderkloof,hydro,2,,240,99.91,0,0.09,0,0.09
2019/08/01,Vanderkloof,hydro,2,,240,99.13,0,0.87,0,0.87
2019/09/01,Vanderkloof,hydro,2,,240,99.62,0,0.38,0,0.38
2019/10/01,Vanderkloof,hydro,2,,240,99.8,0,0.2,0,0.2
2019/11/01,Vanderkloof,hydro,2,,240,63.7,36.22,0.08,0,0.08
2019/12/01,Vanderkloof,hydro,2,,240,95.47,4.49,0.04,0,0.04
2020/01/01,Vanderkloof,hydro,2,,240,99.79,0,0.21,0,0.21
2020/02/01,Vanderkloof,hydro,2,,240,99.97,0,0.03,0,0.03
2020/03/01,Vanderkloof,hydro,2,,240,99.85,0,0,0.15,0.15
2020/04/01,Vanderkloof,hydro,2,,240,100,0,0,0,0
2020/05/01,Vanderkloof,hydro,2,,240,99.95,0,0.05,0,0.05
2020/06/01,Vanderkloof,hydro,2,,240,99.84,0,0.16,0,0.16
2020/07/01,Vanderkloof,hydro,2,,240,100,0,0,0,0
2020/08/01,Vanderkloof,hydro,2,,240,92.89,0,0,7.11,7.11
2020/09/01,Vanderkloof,hydro,2,,240,100,0,0,0,0
2020/10/01,Vanderkloof,hydro,2,,240,94.57,0,0,5.43,5.43
2020/11/01,Vanderkloof,hydro,2,,240,99.87,0,0,0.13,0.13
2020/12/01,Vanderkloof,hydro,2,,240,100,0,0,0,0
2021/01/01,Vanderkloof,hydro,2,,240,99.92,0,0.08,0,0.08
2021/02/01,Vanderkloof,hydro,2,,240,100,0,0,0,0
2021/03/01,Vanderkloof,hydro,2,,240,99.39,0,0.05,0.56,0.61
2021/04/01,Vanderkloof,hydro,2,,240,100,0,0,0,0
2021/05/01,Vanderkloof,hydro,2,,240,99.91,0,0.09,0,0.09
2021/06/01,Vanderkloof,hydro,2,,240,100,0,0,0,0
2021/07/01,Vanderkloof,hydro,2,,240,99.81,0,0.19,0,0.19
2021/08/01,Vanderkloof,hydro,2,,240,100,0,0,0,0
2021/09/01,Vanderkloof,hydro,2,,240,99.91,0,0.09,0,0.09
2021/10/01,Vanderkloof,hydro,2,,240,100,0,0,0,0
2021/11/01,Vanderkloof,hydro,2,,240,99.61,0,0.39,0,0.39
2021/12/01,Vanderkloof,hydro,2,,240,99.78,0,0.22,0,0.22
2022/01/01,Vanderkloof,hydro,2,,240,100,0,0,0,0
2022/02/01,Vanderkloof,hydro,2,,240,99.59,0,0.15,0.26,0.41
2022/03/01,Vanderkloof,hydro,2,,240,99.96,0,0,0.04,0.04
2022/04/01,Vanderkloof,hydro,2,,240,100,0,0,0,0
2022/05/01,Vanderkloof,hydro,2,,240,100,0,0,0,0
2022/06/01,Vanderkloof,hydro,2,,240,99.66,0,0.34,0,0.34
2022/07/01,Vanderkloof,hydro,2,,240,100,0,0,0,0
2017/01/01,coal_total,total,,,35321,75.12702019,13.59434076,10.56940234,0.709236715,11.27863905
2017/02/01,coal_total,total,,,35321,74.82842275,14.69131621,9.682473316,0.797787718,10.48026103
2017/03/01,coal_total,total,,,35321,78.29991591,10.98508479,9.963822655,0.751176637,10.71499929
2017/04/01,coal_total,total,,,35321,81.68893859,8.824042638,8.713632966,0.773385804,9.487018771
2017/05/01,coal_total,total,,,35321,83.81854223,4.522782198,10.88173296,0.776942612,11.65867558
2017/06/01,coal_total,total,,,35136,82.57426599,6.270903632,10.66995133,0.484879041,11.15483037
2017/07/01,coal_total,total,,,35136,85.32854167,7.58858635,6.522805385,0.560066598,7.082871983
2017/08/01,coal_total,total,,,35136,79.778935,8.953994479,10.27907047,0.988000057,11.26707053
2017/09/01,coal_total,total,,,35136,72.98715363,11.75008168,14.19449454,1.06827015,15.26276469
2017/10/01,coal_total,total,,,35136,76.01052937,9.710205203,13.00243966,1.276825763,14.27926543
2017/11/01,coal_total,total,,,35136,72.2401702,12.00442737,14.97505436,0.780348076,15.75540244
2017/12/01,coal_total,total,,,34561,66.41458986,15.63092706,15.28157895,2.672904141,17.95448309
2018/01/01,coal_total,total,,,34591,67.1872993,17.3652424,12.44434188,3.003116418,15.4474583
2018/02/01,coal_total,total,,,34591,66.88928652,16.43729901,14.53548235,2.137932121,16.67341447
2018/03/01,coal_total,total,,,34591,67.72707756,10.38561302,19.4051366,2.48217282,21.88730942
2018/04/01,coal_total,total,,,34226,72.23263309,7.532505113,19.23949366,0.995368141,20.2348618
2018/05/01,coal_total,total,,,34943,75.68096758,7.35946427,16.06853819,0.891029963,16.95956815
2018/06/01,coal_total,total,,,34943,74.91413874,7.503225539,14.8510975,2.731538219,17.58263572
2018/07/01,coal_total,total,,,34943,75.27489826,5.695109178,17.67055462,1.359437942,19.02999256
2018/08/01,coal_total,total,,,34829,69.76526372,8.782880933,18.55962388,2.892231474,21.45185535
2018/09/01,coal_total,total,,,35374,69.18759852,9.981707186,18.76082603,2.069868265,20.8306943
2018/10/01,coal_total,total,,,35189,66.79391628,11.40420188,20.18923243,1.612649407,21.80188184
2018/11/01,coal_total,total,,,35189,64.44230981,9.275774248,25.04968655,1.23222939,26.28191594
2018/12/01,coal_total,total,,,35909,60.60785987,14.15866858,23.4652232,1.76824835,25.23347155
2019/01/01,coal_total,total,,,35909,58.77015261,14.34195271,24.90537024,1.982524437,26.88789468
2019/02/01,coal_total,total,,,35909,56.57275168,12.50316578,29.10845749,1.815625052,30.92408254
2019/03/01,coal_total,total,,,35909,56.28710741,12.10843076,30.55759392,1.046867916,31.60446183
2019/04/01,coal_total,total,,,35941,62.48602432,13.28032053,22.6399527,1.593702457,24.23365516
2019/05/01,coal_total,total,,,35941,67.64728972,10.14911549,20.59769122,1.605903564,22.20359478
2019/06/01,coal_total,total,,,35528,67.33018915,5.098535521,26.13382684,1.437448491,27.57127533
2019/07/01,coal_total,total,,,35528,67.084517,5.225998649,26.15468532,1.534799032,27.68948435
2019/08/01,coal_total,total,,,35528,63.53521673,10.95643887,23.81806744,1.690276965,25.5083444
2019/09/01,coal_total,total,,,35414,62.39261676,11.82728412,23.44099283,2.339106286,25.78009911
2019/10/01,coal_total,total,,,35414,63.15406308,7.797040436,26.8661326,2.182763879,29.04889648
2019/11/01,coal_total,total,,,35414,61.85881629,9.69177218,26.2977235,2.151688033,28.44941153
2019/12/01,coal_total,total,,,35414,53.97722144,9.687568476,33.51380386,2.821406224,36.33521009
2020/01/01,coal_total,total,,,35414,53.61346812,9.09081945,35.05540916,2.24030327,37.29571243
2020/02/01,coal_total,total,,,35414,56.50945812,9.231377986,32.90135427,1.357809623,34.25916389
2020/03/01,coal_total,total,,,35414,58.08884961,9.47262015,31.13614079,1.30238945,32.43853024
2020/04/01,coal_total,total,,,35414,57.80379454,18.95771446,21.11534365,2.123147343,23.23849099
2020/05/01,coal_total,total,,,35414,65.10841983,7.837375332,21.77926413,5.274940701,27.05420483
2020/06/01,coal_total,total,,,35323,67.1610186,4.423724769,23.26744982,5.147806811,28.41525663
2020/07/01,coal_total,total,,,35323,64.22363333,7.424507545,23.65125641,4.700602723,28.35185913
2020/08/01,coal_total,total,,,36043,62.82702134,10.65725273,22.2217432,4.293982743,26.51572594
2020/09/01,coal_total,total,,,36043,61.96159254,13.06823683,22.50229698,2.467873651,24.97017063
2020/10/01,coal_total,total,,,36043,61.02218434,14.79442139,22.34565075,1.837743529,24.18339428
2020/11/01,coal_total,total,,,36043,58.04395472,17.71969897,20.61369975,3.622646561,24.23634631
2020/12/01,coal_total,total,,,36763,51.28189783,21.49834453,23.21634333,4.003414302,27.21975764
2021/01/01,coal_total,total,,,36763,52.27018823,15.65682806,27.90370264,4.169281071,32.07298371
2021/02/01,coal_total,total,,,36763,54.31319642,13.15918151,28.04906074,4.478561325,32.52762207
2021/03/01,coal_total,total,,,36763,55.23488099,14.40000762,26.63539455,3.729716835,30.36511139
2021/04/01,coal_total,total,,,36768,59.03030298,11.0283997,26.92132479,3.01997253,29.94129732
2021/05/01,coal_total,total,,,36735,60.1296668,7.095345855,28.57425616,4.200731183,32.77498734
2021/06/01,coal_total,total,,,36726,61.8991894,6.216061373,29.35696537,2.527783859,31.88474922
2021/07/01,coal_total,total,,,36726,61.9117105,8.375802701,26.72353728,2.988949518,29.71248679
2021/08/01,coal_total,total,,,36726,60.50900833,11.90090018,24.67090018,2.919191309,27.59009149
2021/09/01,coal_total,total,,,36726,56.91781,13.18453984,25.98532974,3.912320427,29.89765017
2021/10/01,coal_total,total,,,36726,50.66030115,13.90323613,31.98950798,3.446954746,35.43646272
2021/11/01,coal_total,total,,,37446,51.54832452,12.12062089,32.96773914,3.363315441,36.33105459
2021/12/01,coal_total,total,,,37446,52.00643033,11.22868077,34.36265689,2.402232014,36.76488891
2022/01/01,coal_total,total,,,37446,54.63379987,11.02897613,32.36416012,1.973063879,34.337224
2022/02/01,coal_total,total,,,37446,55.10808898,10.6510383,32.41674091,1.824131816,34.24087272
2022/03/01,coal_total,total,,,37446,54.74007237,10.2880337,33.34637451,1.625519415,34.97189393
2022/04/01,coal_total,total,,,37920,52.28158465,10.69153033,35.44704114,1.579843882,37.02688502
2022/05/01,coal_total,total,,,37920,55.73761234,4.931392669,38.29986762,1.031127373,39.33099499
2022/06/01,coal_total,total,,,37920,57.37393302,5.591564873,33.47273444,3.561767669,37.03450211
2022/07/01,coal_total,total,,,37920,55.82019858,6.96339346,34.70657806,2.509829905,37.21640796
2017/01/01,ocgt_total,total,,,3529,82.80935392,8.742451119,7.440464721,1.007730235,8.448194956
2017/02/01,ocgt_total,total,,,3529,74.62157552,16.27752621,8.745443468,0.355454803,9.100898271
2017/03/01,ocgt_total,total,,,3529,82.93288467,12.41129215,4.433663927,0.222159252,4.655823179
2017/04/01,ocgt_total,total,,,3529,87.0168858,8.517713233,4.430490224,0.03491074,4.465400963
2017/05/01,ocgt_total,total,,,3529,75.7534004,16.87471522,7.371884387,0,7.371884387
2017/06/01,ocgt_total,total,,,3529,82.46652876,8.203646925,9.329824313,0,9.329824313
2017/07/01,ocgt_total,total,,,3529,79.41810711,14.32017569,6.2617172,0,6.2617172
2017/08/01,ocgt_total,total,,,3529,89.01088694,7.288070275,3.037971097,0.663071692,3.701042788
2017/09/01,ocgt_total,total,,,3529,93.93880419,3.77974497,1.833119864,0.448330972,2.281450836
2017/10/01,ocgt_total,total,,,3529,84.72695098,2.23394446,12.16163219,0.877472372,13.03910456
2017/11/01,ocgt_total,total,,,3529,90.17160669,1.594774724,7.800646075,0.432972513,8.233618589
2017/12/01,ocgt_total,total,,,3529,83.74866818,0,11.04528478,5.206047039,16.25133182
2018/01/01,ocgt_total,total,,,3529,79.42190139,0.171263814,11.49810145,8.908733352,20.4068348
2018/02/01,ocgt_total,total,,,3529,76.39482573,0.217565883,13.18356475,10.20404364,23.38760839
2018/03/01,ocgt_total,total,,,3529,76.51004534,0.460022669,12.77903089,10.25090111,23.02993199
2018/04/01,ocgt_total,total,,,2979,90.97495468,1.930181269,7.094864048,0,7.094864048
2018/05/01,ocgt_total,total,,,2979,91.83906009,0.057908694,8.061127895,0.041903323,8.103031219
2018/06/01,ocgt_total,total,,,2979,90.18947298,0.845454851,8.961628063,0.003444109,8.965072172
2018/07/01,ocgt_total,total,,,2979,91.41858342,1.1540047,7.326384693,0.10102719,7.427411883
2018/08/01,ocgt_total,total,,,2979,91.68018127,1.077623364,7.242195368,0,7.242195368
2018/09/01,ocgt_total,total,,,2979,87.73788184,5.088039611,7.089123867,0.084954683,7.17407855
2018/10/01,ocgt_total,total,,,2979,90.52144008,2.39890903,7.046928499,0.03272239,7.07965089
2018/11/01,ocgt_total,total,,,2979,91.27299094,1.231584424,7.43897281,0.056451829,7.495424639
2018/12/01,ocgt_total,total,,,2979,90.63755623,1.440785498,7.847304465,0.07435381,7.921658275
2019/01/01,ocgt_total,total,,,2979,94.79485398,0.277230614,4.60136623,0.326549178,4.927915408
2019/02/01,ocgt_total,total,,,2979,94.5785767,0.555615979,4.45843236,0.407374958,4.865807318
2019/03/01,ocgt_total,total,,,2979,94.13906009,1.061520645,4.709274924,0.090144344,4.799419268
2019/04/01,ocgt_total,total,,,2979,95.92782477,1.748207452,2.312061094,0.01190668,2.323967774
2019/05/01,ocgt_total,total,,,2979,92.31598859,3.777633434,3.906377979,0,3.906377979
2019/06/01,ocgt_total,total,,,2979,85.72242028,6.704189325,7.425679758,0.147710641,7.573390399
2019/07/01,ocgt_total,total,,,2979,88.96338369,6.802175227,4.209378986,0.025062101,4.234441088
2019/08/01,ocgt_total,total,,,2979,91.39936556,7.201510574,0.744310171,0.654813696,1.399123867
2019/09/01,ocgt_total,total,,,2979,89.77044982,4.734333669,4.034135616,1.4610809,5.495216516
2019/10/01,ocgt_total,total,,,2979,95.34714669,0.549751594,4.058868748,0.044232964,4.103101712
2019/11/01,ocgt_total,total,,,2979,89.93442766,1.433165492,8.524605572,0.107801276,8.632406848
2019/12/01,ocgt_total,total,,,2979,88.09982209,1.929462907,9.174840551,0.795874455,9.970715005
2020/01/01,ocgt_total,total,,,2979,90.32633098,1.982289359,7.511574354,0.179805304,7.691379658
2020/02/01,ocgt_total,total,,,2979,84.57794898,4.488553206,10.78392414,0.149573682,10.93349782
2020/03/01,ocgt_total,total,,,2979,86.29197717,3.24762672,10.45656932,0.003826788,10.46039611
2020/04/01,ocgt_total,total,,,2979,95.27513595,0.592124874,4.132739174,0,4.132739174
2020/05/01,ocgt_total,total,,,2979,93.86990601,1.686381336,4.443712655,0,4.443712655
2020/06/01,ocgt_total,total,,,2979,92.92158778,2.015135952,5.055824102,0.007452165,5.063276267
2020/07/01,ocgt_total,total,,,2979,94.66836187,2.142742531,3.094021484,0.094874119,3.188895603
2020/08/01,ocgt_total,total,,,2979,92.30556227,2.18516952,5.461816046,0.047452165,5.509268211
2020/09/01,ocgt_total,total,,,2979,91.34072843,3.517458879,5.141812689,0,5.141812689
2020/10/01,ocgt_total,total,,,2979,90.10590802,5.441225243,3.437794562,1.015072172,4.452866734
2020/11/01,ocgt_total,total,,,2979,88.34367573,6.899157435,4.034306814,0.72286002,4.757166835
2020/12/01,ocgt_total,total,,,2979,91.39329305,2.029556898,6.50870762,0.06844243,6.57715005
2021/01/01,ocgt_total,total,,,2979,91.4611044,2.779519973,5.578113461,0.181262169,5.759375629
2021/02/01,ocgt_total,total,,,2979,85.10183619,1.49238335,11.84318899,1.562591474,13.40578046
2021/03/01,ocgt_total,total,,,2979,94.20612622,1.865461564,2.968039611,0.960372608,3.928412219
2021/04/01,ocgt_total,total,,,2979,93.35439745,2.910986908,3.699409198,0.035206445,3.734615643
2021/05/01,ocgt_total,total,,,2979,94.10367573,1.615260154,3.449519973,0.831544142,4.281064115
2021/06/01,ocgt_total,total,,,2979,92.67920107,2.564699564,3.38612286,1.369976502,4.756099362
2021/07/01,ocgt_total,total,,,2979,88.20882175,5.301708627,5.42925814,1.06021148,6.489469621
2021/08/01,ocgt_total,total,,,2979,89.46055723,2.574243035,7.110362538,0.854837194,7.965199731
2021/09/01,ocgt_total,total,,,2979,87.93218865,9.499741524,2.566156428,0.001913394,2.568069822
